Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,description,cell_type,direction
GO_Biological_Process_2023,Translation (GO:0006412),1/234,0.6060676968402905,0.6202316405548852,0,0,1.0833058215032465,0.5424801102879041,MRPS6,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Cilium Assembly (GO:0060271),1/243,0.6200160750441102,0.6337265042219897,0,0,1.0425407925407926,0.4983447926619029,SNX10,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),1/246,0.6245562780702321,0.6375838323367278,0,0,1.0296180010465723,0.484655439372051,S100A8,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),1/260,0.6450455875502821,0.6576935402473464,0,0,0.9732699732699732,0.4267149261189679,PDE4DIP,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),2/557,0.6501665140506974,0.6621034757529746,0,0,0.9063297063297064,0.3901992041363898,EGR2;NR1D2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),1/265,0.6520923309192131,0.6632528353603733,0,0,0.9545940170940173,0.4081549193043961,CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),1/266,0.6534850140317341,0.6638577920322377,0,0,0.9509433962264152,0.40456524854874,JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),1/267,0.6548721924573085,0.6644556879566837,0,0,0.9473202236360132,0.4010150389491223,EZH2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),4/1127,0.6571925270676733,0.6659977862610281,0,0,0.8927515583259127,0.3747576991127681,NR1D2;TOB1;MLF1;EZH2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),1/275,0.665774011519599,0.6738734520490346,0,0,0.9192869174621,0.37397050348845,SNX10,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),1/283,0.6763356872092385,0.6837318247364356,0,0,0.8928441534824514,0.34916076626627,EZH2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),1/288,0.6827686759066098,0.6893974980027905,0,0,0.8770660234074868,0.3346876622316925,TYMS,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,DNA Repair (GO:0006281),1/291,0.6865677005012379,0.6923931234145818,0,0,0.8678603006189213,0.326359249414037,H2AX,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),1/297,0.6940314941909151,0.6990728851898806,0,0,0.8500086625086625,0.3104554118792934,MLF1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Protein Transport (GO:0015031),1/313,0.7130877776988223,0.7173990701879324,0,0,0.8057610124917817,0.2724686953427039,ARL4D,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),1/319,0.7199276018711923,0.723405512991343,0,0,0.7903160780519272,0.2597015184474751,ZFAND2A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),1/367,0.7691525691881207,0.7719359922370523,0,0,0.6849866890850498,0.17978566817644,ZFAND2A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Phosphorylation (GO:0016310),1/429,0.8202822068431925,0.8222587904741401,0,0,0.5839024682482626,0.1156750747474276,JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),1/434,0.8238806042316702,0.8248720369684112,0,0,0.5770119026470065,0.1117843181857885,RHOB,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),1/500,0.8652127562704516,0.8652127562704516,0,0,0.4989979959919839,0.0722448506624524,JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,miR 517 Relationship With ARCN1 And USP1 WP3596,2/5,0.0001528690500520884,0.0351598815119803,0,0,172.45021645021646,1515.135337944886,CDKN1A;ID1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Glycolysis And Gluconeogenesis WP534,3/45,0.0007468867265824306,0.0858919735569795,0,0,18.68327067669173,134.51201992707558,MPC2;SLC2A3;FBP1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,miRNAs Involved In DNA Damage Response WP1545,2/15,0.0015645072954225,0.102547631565871,0,0,39.77622377622377,256.96173761592104,H2AX;CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,ID Signaling Pathway WP53,2/16,0.0017834370707108,0.102547631565871,0,0,36.93320964749536,233.7581446473358,ID1;ID3,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Glycosphingolipid Metabolism WP5292,2/21,0.003081353691398,0.136414834791005,0,0,27.20710868079289,157.32201163756238,B3GNT5;GLA,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Clock Controlled Autophagy In Bone Metabolism WP5205,3/80,0.0039169302085315,0.136414834791005,0,0,10.172932330827068,56.38293870585662,MAP1LC3B;NR1D2;JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Chemokine Signaling Pathway WP3929,4/165,0.0041517558414653,0.136414834791005,0,0,6.54575569358178,35.898390079410454,GNG5;CCR7;CXCL3;JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Metabolic Epileptic Disorders WP5355,3/92,0.0057879313803045,0.1463969923411976,0,0,8.795978710821998,45.31670926425605,MPC2;SLC2A3;FBP1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Vitamin D Receptor Pathway WP2877,4/186,0.0063268114588778,0.1463969923411976,0,0,5.784322344322344,29.28578622836061,CDKN1A;ID1;S100A6;S100A8,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,FBXL10 Enhancement Of MAP ERK Signaling In Diffuse Large B Cell Lymphoma WP4553,2/33,0.0075137633495296,0.1463969923411976,0,0,16.665270213657312,81.51015037091423,H2AX;EZH2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Type 2 Papillary Renal Cell Carcinoma WP4241,2/34,0.0079630655356367,0.1463969923411976,0,0,16.14366883116883,78.02140279000004,CDKN1A;EGLN3,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Nuclear Receptors Meta Pathway WP2882,5/314,0.0080835712508224,0.1463969923411976,0,0,4.288463220502056,20.66147922752933,DNAJB1;B3GNT5;ENC1;SLC2A3;FTL,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Circadian Rhythm Genes WP3594,4/201,0.0082746126105894,0.1463969923411976,0,0,5.339830795262268,25.602156082324672,ID3;NR1D2;TYMS;EZH2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Nuclear Receptors WP170,2/38,0.0098775973525921,0.1567435452810798,0,0,14.347041847041847,66.24726457934604,NR4A1;NR1D2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Gastrin Signaling Pathway WP4659,3/115,0.0106677633915927,0.1567435452810798,0,0,6.98155545112782,31.69995395889925,CDKN1A;JAK2;RHOB,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,ATM Signaling Pathway WP2516,2/40,0.010903898802162,0.1567435452810798,0,0,13.590567327409431,61.41081136661272,H2AX;CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,IL 24 Signaling Pathway WP5413,4/232,0.0134594540570999,0.1714742190756126,0,0,4.60654970760234,19.84535479537586,H2AX;CDKN1A;S100A6;FBP1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Prostaglandin Synthesis And Regulation WP98,2/45,0.0136648890940636,0.1714742190756126,0,0,12.0072485653881,51.546224460061474,S100A6;S100A10,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Adipogenesis WP236,3/131,0.015126616212725,0.1714742190756126,0,0,6.103926809210527,25.58338491796081,CDKN1A;EGR2;ID3,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Exercise Induced Circadian Regulation WP410,2/48,0.0154516244035897,0.1714742190756126,0,0,11.222473178994916,46.7981748688665,NR1D2;TOB1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,8P23 1 Copy Number Variation Syndrome WP5346,2/52,0.0179806467398736,0.1714742190756126,0,0,10.322597402597404,41.480937332632976,HSPD1;S100A10,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Neuroinflammation And Glutamatergic Signaling WP5083,3/140,0.0180318281679191,0.1714742190756126,0,0,5.700345754898194,22.890404469986034,ARC;SLC2A3;CALM1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,NRF2 Pathway WP2884,3/141,0.0183724706575918,0.1714742190756126,0,0,5.6587528604119,22.61748002911131,DNAJB1;SLC2A3;FTL,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Apoptosis Related Network Due To Altered Notch3 In Ovarian Cancer WP2864,2/53,0.0186385020734361,0.1714742190756126,0,0,10.119684237331295,40.30190390528262,CDKN1A;HSPD1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,One Carbon Metabolism And Related Pathways WP3940,2/53,0.0186385020734361,0.1714742190756126,0,0,10.119684237331295,40.30190390528262,BCAT1;TYMS,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Hepatitis B Infection WP4666,3/150,0.021599538725423,0.1868080656086544,0,0,5.3098818474758325,20.36383930349365,CDKN1A;EGR2;JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Lacto Series Sphingolipid Metabolism WP5303,1/6,0.023469931862476,0.1868080656086544,0,0,51.06666666666667,191.60392946538715,B3GNT5,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,lncRNA Mediated Mechanisms Of Therapeutic Resistance WP3672,1/6,0.023469931862476,0.1868080656086544,0,0,51.06666666666667,191.60392946538715,CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Ferroptosis WP4313,2/64,0.0265200346320705,0.1868080656086544,0,0,8.319648093841643,30.199114632471428,MAP1LC3B;FTL,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Hfe Effect On Hepcidin Production WP3924,1/7,0.0273283691119178,0.1868080656086544,0,0,42.5534188034188,153.1850716850233,ID1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Trans Sulfuration One Carbon Metabolism And Related Pathways WP2525,2/68,0.0296657352467767,0.1868080656086544,0,0,7.813852813852814,27.48727914818012,BCAT1;TYMS,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Melanoma WP4685,2/68,0.0296657352467767,0.1868080656086544,0,0,7.813852813852814,27.48727914818012,CDKN1A;CALM1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,miRNA Regulation Of DNA Damage Response WP1530,2/69,0.0304743670732638,0.1868080656086544,0,0,7.696840472959876,26.868664672461065,H2AX;CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Urotensin II Mediated Signaling Pathway WP5158,2/69,0.0304743670732638,0.1868080656086544,0,0,7.696840472959876,26.868664672461065,HSPA2;JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,DNA Damage Response WP707,2/69,0.0304743670732638,0.1868080656086544,0,0,7.696840472959876,26.868664672461065,H2AX;CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,NIPBL Role In DNA Damage Cornelia De Lange Syndrome WP5119,1/8,0.0311717543722391,0.1868080656086544,0,0,36.472527472527474,126.49558455333695,H2AX,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Serine Metabolism WP4688,1/8,0.0311717543722391,0.1868080656086544,0,0,36.472527472527474,126.49558455333695,TYMS,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Glucocorticoid Receptor Pathway WP2880,2/70,0.0312917206404097,0.1868080656086544,0,0,7.583269671504966,26.27149258954982,B3GNT5;ENC1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Focal Adhesion PI3K Akt mTOR Signaling Pathway WP3932,4/302,0.0316761502553805,0.1868080656086544,0,0,3.5119463087248324,12.123910279297828,CDKN1A;GNG5;SLC2A3;JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Non Small Cell Lung Cancer WP4255,2/72,0.0329522749978185,0.1894755812374566,0,0,7.365862708719852,25.13744266346882,EML4;CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Mammary Gland Development Pathway Involution Stage 4 Of 4 WP2815,1/10,0.0388135997677023,0.2169811735008391,0,0,28.36467236467237,92.15638325126108,CHI3L1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Glioblastoma Signaling Pathways WP2261,2/82,0.0417517520116762,0.2169811735008391,0,0,6.441883116883117,20.459510090868324,ERRFI1;CDKN1A,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Nanoparticle Triggered Regulated Necrosis WP2513,1/11,0.0426121749090392,0.2169811735008391,0,0,25.52692307692308,80.55314827174135,FTL,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Autosomal Recessive Osteopetrosis Pathways WP4788,1/11,0.0426121749090392,0.2169811735008391,0,0,25.52692307692308,80.55314827174135,SNX10,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Bone Morphogenic Protein Signaling And Regulation WP1425,1/12,0.0463959280371103,0.2169811735008391,0,0,23.205128205128204,71.25235746632562,TOB1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Retinoblastoma Gene In Cancer WP2446,2/87,0.0464458335390936,0.2169811735008391,0,0,6.061420932009168,18.60534071002142,CDKN1A;TYMS,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Hair Follicle Development Cytodifferentiation Part 3 Of 3 WP2840,2/87,0.0464458335390936,0.2169811735008391,0,0,6.061420932009168,18.60534071002142,EGR2;PHLDA1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,T Cell Activation SARS CoV 2 WP5098,2/88,0.0474070179935172,0.2169811735008391,0,0,5.990637269707038,18.26536318959084,CDKN1A;JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Lactate Shuttle In Glial Cells WP5314,1/13,0.0501649161718136,0.2169811735008391,0,0,21.270299145299145,63.650080736899376,SLC2A3,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Transcriptional Cascade Regulating Adipogenesis WP4211,1/13,0.0501649161718136,0.2169811735008391,0,0,21.270299145299145,63.650080736899376,EGR2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,ncRNAs Involved In STAT3 Signaling In Hepatocellular Carcinoma WP4337,1/13,0.0501649161718136,0.2169811735008391,0,0,21.270299145299145,63.650080736899376,JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,P53 Transcriptional Gene Network WP4963,2/91,0.050334019027132,0.2169811735008391,0,0,5.787830147380709,17.30025323429962,CDKN1A;SIVA1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,G Protein Signaling Pathways WP35,2/91,0.050334019027132,0.2169811735008391,0,0,5.787830147380709,17.30025323429962,GNG5;CALM1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Ciliary Landscape WP4352,3/213,0.052251338520995,0.2169811735008391,0,0,3.705075187969925,10.936232532518892,CALM1;YPEL5;GLA,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Disorders Of Fructose Metabolism WP5178,1/14,0.0539191961302489,0.2169811735008391,0,0,19.633136094674555,57.33403323345184,FBP1,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Serotonin And Anxiety Related Events WP3944,1/14,0.0539191961302489,0.2169811735008391,0,0,19.633136094674555,57.33403323345184,ARC,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Network Map Of SARS CoV 2 Signaling Pathway WP5115,3/218,0.0552702319714912,0.2169811735008391,0,0,3.617992656058752,10.475973048064548,MAP1LC3B;CXCL3;JAK2,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Biomarkers For Pyrimidine Metabolism Disorders WP4584,1/15,0.0576588245288115,0.2169811735008391,0,0,18.22985347985348,52.013636218945,TYMS,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
WikiPathway_2023_Human,Neural Crest Differentiation WP2064,2/101,0.0605402792177374,0.2169811735008391,0,0,5.2005772005772,14.584739817112082,ID1;RHOB,Macrophage_specific_Up,Macrophage (specific),Up in Elderly
